Word,Freq,Rank
அமைச்சில்,20,1115
இலங்கையின்,20,1116
ஜனாதிபதி,20,1117
திட்டத்தில்,20,1118
மொத்த,20,1119
கிடைக்கும்,20,1120
இங்கு,20,1121
மாணவர்களை,20,1122
அபிவிருத்திச்,20,1123
நியமிக்கப்பட்ட,20,1124
இலங்கைக்கு,20,1125
II,20,1126
கட்டம்,20,1127
சமர்ப்பிக்க,20,1128
அதிக,20,1129
மாதத்தில்,20,1130
தினத்தில்,20,1131
தேவைப்படும்,20,1132
நிதியம்,20,1133
ஒப்பந்த,20,1134
அரசு,20,1135
மார்ச்,20,1136
வகுப்பு,20,1137
சபையினால்,20,1138
குறிப்பிட்டு,20,1139
எவ்வாறாயினும்,20,1140
நிறுவகம்,20,1141
‘,20,1142
’,20,1143
ஒன்றிற்கு,20,1144
காணப்படும்,20,1145
வெளிநாடு,20,1146
அதிகாரிகள்,20,1147
பணிகளுக்காக,20,1148
பற்றுச்,20,1149
லீவை,20,1150
செலவிடப்பட்ட,20,1151
நிறுவகத்தின்,20,1152
வசிக்கும்,20,1153
கல்விக்,20,1154
000.00,20,1155
உங்களால்,20,1156
வெகுஜன,20,1157
மாத்தறை,20,1158
காரியாலயத்துக்கு,20,1159
துறைமுக,20,1160
கம்பனி,20,1161
ஏற்றுக்கொள்ளப்பட்ட,20,1162
தடைபெறாமல்,20,1163
கூட்டுத்தாபனங்களினாலும்,20,1164
மேற்கொள்ளப்பட்ட,20,1165
தேர்ச்சி,19,1166
செயலக,19,1167
முறையான,19,1168
முஸ்லிம்,19,1169
ஏற்படுகின்ற,19,1170
உள்ளக,19,1171
பிழைகள்,19,1172
நாட்களில்,19,1173
அமைச்சரின்,19,1174
நகர,19,1175
தொடர்,19,1176
ஏற்றுக்,19,1177
கிடைத்த,19,1178
சிவில்,19,1179
பாடசாலைகளுக்கு,19,1180
குடும்ப,19,1181
வேலைத்,19,1182
நடப்பு,19,1183
பிரிவுக்கு,19,1184
ஆலோசனை,19,1185
i,19,1186
தகவல்துறை,19,1187
பட்டியல்,19,1188
நேரடியாக,19,1189
பிரிவுடன்,19,1190
நேர்முகப்,19,1191
திருத்த,19,1192
தயார்,19,1193
நிர்வாகம்,19,1194
போதிலும்,19,1195
தொடர்பு,19,1196
தாமதமின்றி,19,1197
உச்ச,19,1198
எவ்வித,19,1199
கவனத்தில்,19,1200
வருடத்திற்கு,19,1201
அலுவலகத்திற்கு,19,1202
இல்லாத,19,1203
அரசாங்கக்,19,1204
செல்ல,19,1205
நடத்தை,19,1206
அதுபற்றி,19,1207
லீவுக்,19,1208
வேண்டியுள்ள,19,1209
படிவங்கள்,19,1210
ஆணைச்,19,1211
நிலையத்திலிருந்து,19,1212
செய்துள்ள,19,1213
சிகிச்சை,19,1214
கொள்ளவும்,19,1215
கிடைத்துள்ள,19,1216
கடித,19,1217
வளங்கள்,19,1218
9.00,19,1219
மின்சக்தி,19,1220
உதவித்,19,1221
இருக்குமாக,19,1222
கேள்விப்,19,1223
10ஆம்,18,1224
நிகழ்ச்சித்திட்டம்,18,1225
குழுக்,18,1226
முன்னிட்டு,18,1227
கொடுக்கும்,18,1228
மேம்படுத்தல்,18,1229
வருடாந்தம்,18,1230
பொருளாதார,18,1231
கலை,18,1232
அமைப்பு,18,1233
பங்களிப்பை,18,1234
ஆராய்ச்சி,18,1235
நாம்,18,1236
சேமலாப,18,1237
நேரலை,18,1238
அவற்றை,18,1239
வாகனங்கள்,18,1240
முறையாக,18,1241
பொறுப்பாகும்,18,1242
நடைமுறைக்கு,18,1243
காலப்பகுதி,18,1244
வகிக்கின்ற,18,1245
நியமன,18,1246
விதம்,18,1247
தடைப்,18,1248
பதவிகள்,18,1249
ஏதாவது,18,1250
ஒவ்வோர்,18,1251
ஏற்றம்,18,1252
பகுதிக்கு,18,1253
அதிகாரியின்,18,1254
அலுவலகத்தில்,18,1255
மூலப்,18,1256
சபைச்,18,1257
நேரப்,18,1258
வேண்டியதுடன்,18,1259
வாகனத்தின்,18,1260
சான்றிதழின்,18,1261
பிரதியொன்றை,18,1262
அவசியமாக,18,1263
தொழிலாளர்,18,1264
ஒப்படைத்தல்,18,1265
திசெம்பர்,18,1266
பாடசாலையின்,18,1267
கூட்ட,18,1268
அவர்களால்,18,1269
அனுப்புவதாக,18,1270
அமரகோன்,18,1271
அஜித்,18,1272
ஆலோசகருக்கும்,18,1273
மதுவரிக்,18,1274
மதுபானம்,18,1275
பேர்,17,1276
அறிவூட்டும்,17,1277
சார்ந்த,17,1278
உறுப்பினர்களின்,17,1279
இடத்தில்,17,1280
பிள்ளைகளின்,17,1281
இணைந்து,17,1282
11ஆம்,17,1283
ஆவணங்களில்,17,1284
அனுமதியை,17,1285
பாரிய,17,1286
முதலாவது,17,1287
நிலவும்,17,1288
எனப்,17,1289
செய்யப்பட,17,1290
தொழில்நுட்பவியல்,17,1291
தொடர்ச்சியாக,17,1292
புலமைப்பரிசில்,17,1293
கவனம்,17,1294
ஏக்கர்,17,1295
ஈடுபட்டுள்ள,17,1296
இலாபம்,17,1297
சில்வா,17,1298
விநியோகம்,17,1299
பெரும்,17,1300
கனிஷ்ட,17,1301
ஆறு,17,1302
சொந்தமான,17,1303
பார்த்து,17,1304
நடவடிக்கைக்காக,17,1305
நடைமுறைப்படுத்தப்பட்ட,17,1306
அறவிடப்பட,17,1307
வகை,17,1308
நிதிக்,17,1309
குறிப்பிடப்படும்,17,1310
மானிய,17,1311
நீதிமன்ற,17,1312
அப்,17,1313
பதவியை,17,1314
விதிக்கப்பட்டுள்ள,17,1315
அக்,17,1316
கூட,17,1317
இத்தகைய,17,1318
எவரேனும்,17,1319
அறிவிக்க,17,1320
உறுதிப்படுத்தப்பட்ட,17,1321
உத்தியோகத்தரொருவர்,17,1322
லீவில்,17,1323
வரலாற்றுத்,17,1324
விடவும்,17,1325
பெற்றுக்கொண்ட,17,1326
வழங்கப்படுவது,17,1327
அறவிட்டுக்,17,1328
பகுதியில்,17,1329
முறைமை,17,1330
படிவத்தை,17,1331
முத்திரை,17,1332
என்பவற்றுக்கான,17,1333
கிளை,17,1334
நிலையத்தின்,17,1335
இல்லங்களை,17,1336
பட்டியலில்,17,1337
உள்ளதென,17,1338
இயற்கை,17,1339
வங்கிக்கு,17,1340
பாடசாலையில்,17,1341
பண்டார,17,1342
ஆசிரியர்களின்,17,1343
தொடர்புடைய,17,1344
மொழிகள்,17,1345
உங்களிடம்,17,1346
முன்வைக்கின்றேன்,17,1347
கணக்கெடுப்பு,17,1348
திசாநாயக்க,17,1349
தெற்கு,17,1350
கமநல,17,1351
யாதென்பதை,17,1352
சஜித்,17,1353
குடும்பங்களின்,17,1354
எவ்வளவென்பதையும்,17,1355
